Longitude,Latitude,Name,Country,Year,Class,Type,SubType,Elevation,Fa,Fs,Wo,Value,cid,Mass
-25,-70.46667,Paposo 007,Chile,2011,H3-5,Stony,H Chondrite,7,41,16.5,1.3,110,152,951
25.12039,50.81591,Qatar 005,Qatar,2012,H4,Stony,H Chondrite,33.2,33,27,1.4,110,634,560
20.58143,56.1299,Ramlat as Sahmah 268,Oman,2008,H6,Stony,H Chondrite,130.3,18.6,16.9,1.5,110,512,956.8
20.88187,55.43452,Ramlat as Sahmah 319,Oman,2009,H5,Stony,H Chondrite,104.8,18.3,16.5,0,110,512,948.4
20.79882,55.46208,Ramlat as Sahmah 339,Oman,2010,H3.6-6,Stony,H Chondrite,104.7,40,15.7,0.7,110,512,1035.8
20.05125,55.63058,Ramlat as Sahmah 389,Oman,2010,L4-6,Stony,L Chondrite,115.5,22.5,19.5,1.4,110,512,785.1
20.82289,55.47742,Ramlat as Sahmah 446,Oman,2013,H6,Stony,H Chondrite,92.5,18.3,16.3,0,110,512,1000
-24.20333,-68.805,Salar de Imilac,Chile,2000,H5,Stony,H Chondrite,2984,18.6,16.1,0,110,152,1005
20.82333,57.08528,Sayh al Uhaymir 046,Oman,2000,H5,Stony,H Chondrite,126.3,18.9,17.2,1.7,110,512,882
20.77517,57.28167,Sayh al Uhaymir 070,Oman,2001,L5/6,Stony,L Chondrite,127.8,24,20,0,110,512,760.1
20.71,57.02167,Sayh al Uhaymir 086,Oman,2000,L5,Stony,L Chondrite,130,25.1,22.1,0,110,512,710
21.16667,56.66667,Sayh al Uhaymir 091,Oman,2000,LL5,Stony,L Chondrite,127,27.4,22.7,0,110,512,676
20.60242,57.37903,Sayh al Uhaymir 189,Oman,2002,LL7,Stony,L Chondrite,135.8,27.3,22.2,0.8,110,512,694.9
20.58103,57.40295,Sayh al Uhaymir 248,Oman,2003,L6,Stony,L Chondrite,134.5,24.7,20.8,1.5,110,512,773.9
20.61381,57.15828,Sayh al Uhaymir 567,Oman,2013,H3,Stony,H Chondrite,128.6,22.2,14.6,3.1,110,512,1100
20.90433,57.13333,Sayh al Uhaymir 589,Oman,2004,L5,Stony,L Chondrite,125.8,24.5,20.5,0,110,512,776
24.81727,-0.43427,Tanezrouft 082 ,Algeria,2003,CM2,Stony,Carbonaceous chondrite,288.8,64.4,14.9,0,110,12,1012
27.48333,3.63333,Acfer 083,Algeria,1990,L6,Stony,L Chondrite,424,25.4,20.9,0,100,12,690
27.5,3.88333,Acfer 108,Algeria,1990,H6,Stony,H Chondrite,439,20.1,17.6,0,100,12,828
27.48333,3.8,Acfer 111,Algeria,1990,H3-6,Stony,H Chondrite,438,17.2,14.5,0,100,12,987
27.7,4.3,Acfer 127,Algeria,1990,L6,Stony,L Chondrite,456,24.2,21,0,100,12,699
27.43583,4.63861,Aguemour 005,Algeria,1991,H5,Stony,H Chondrite,474.7,19,16.9,0,100,12,859
-30.31667,126.61667,Camel Donga 053 ,Australia,2008,LL5-6,Stony,L Chondrite,228,31.6,25.6,0,100,36,579
-25.23333,-69.71667,Catalina 078,Chile,2010,L3,Stony,L Chondrite,2178,21.7,10,1.6,100,152,1458
-25.0973,-69.93135,Catalina 095,Chile,2014,H4,Stony,H Chondrite,1923.2,20,14.2,1.9,100,152,1016.4
27.1295,16.06867,Dar al Gani 101,Libya,1996,H6,Stony,H Chondrite,580.4,19.7,17.1,0,100,434,842
27.03367,16.4055,Dar al Gani 146,Libya,1996,H6,Stony,H Chondrite,608.8,20.5,17.8,0,100,434,837
27.08817,16.0575,Dar al Gani 290,Libya,1997,L5/6,Stony,L Chondrite,579,24.3,19.6,0,100,434,730
27.2435,16.081,Dar al Gani 316,Libya,1997,L6,Stony,L Chondrite,580.5,24.2,20.4,0,100,434,721
27.2525,16.06967,Dar al Gani 503,Libya,1998,L6,Stony,L Chondrite,576.8,26,22,0,100,434,680
27.03333,16.13333,Dar al Gani 717,Libya,1999,L4,Stony,L Chondrite,585,25,21,0,100,434,706
19.14217,54.78683,Dhofar 054,Oman,1999,H4,Stony,H Chondrite,190.4,17.4,15.2,0,100,512,985
19.29467,54.71317,Dhofar 104,Oman,2005,L6,Stony,L Chondrite,180.4,26.7,22.6,0,100,512,654
18.36015,54.39437,Dhofar 1657,Oman,2011,H6,Stony,H Chondrite,275.9,18.5,16.1,0,100,512,883
19.14333,54.65583,Dhofar 1696,Oman,2010,H6,Stony,H Chondrite,177,17.2,15.5,0,100,512,936
18.70315,54.40602,Dhofar 2029,Oman,2014,H5,Stony,H Chondrite,215.5,17.4,17,0,100,512,848
19.36833,54.68,Dhofar 292,Oman,2000,H6,Stony,H Chondrite,169,19.8,17.8,1.2,100,512,804
19.11102,54.92111,Dhofar 486,Oman,2001,H5,Stony,H Chondrite,187.6,18.3,17,3.6,100,512,855
18.6608,53.90457,Dhofar 644,Oman,2001,L6,Stony,L Chondrite,210.5,23,20.5,0,100,512,704
19.38667,54.57667,Dhofar 959,Oman,2002,L6,Stony,L Chondrite,162,24.2,20.3,1.2,100,512,702
28.20483,31.29,El-Shaikh Fadl 002,Egypt,2010,H5,Stony,H Chondrite,209.4,19.6,17.9,1.2,100,818,806
29.05,12.48333,Hammadah al Hamra 018,Libya,1990,H6,Stony,H Chondrite,652,20.2,17.7,0,100,434,815
28.61667,12.94533,Hammadah al Hamra 046,Libya,1994,L/LL6,Stony,L Chondrite,583.8,26.7,22.5,0,100,434,643
28.6115,13.55833,Hammadah al Hamra 160,Libya,1995,H3-5,Stony,H Chondrite,599.8,24,34,0,100,434,434
19.46162,56.83205,Jiddat al Harasis 097,Oman,2002,L5,Stony,L Chondrite,143.4,24.9,21.5,1.5,100,512,674.3
19.73587,55.82887,Jiddat al Harasis 108,Oman,2002,H6,Stony,H Chondrite,149.7,20.8,18.3,1.5,100,512,817.2
19.93065,56.08387,Jiddat al Harasis 272,Oman,2005,H4,Stony,H Chondrite,151.8,17.2,15.6,1.7,100,512,942.1
19.66717,55.721,Jiddat al Harasis 308,Oman,2005,L6,Stony,L Chondrite,156.1,25.1,23,1.6,100,512,620.9
20.004883,55.71527,Jiddat al Harasis 337,Oman,2006,L6,Stony,L Chondrite,111,23.7,20.3,1.4,100,512,731.4
19.81618,56.66793,Jiddat al Harasis 347,Oman,2006,H5-6,Stony,H Chondrite,156,19.5,16.8,1.4,100,512,850.7
19.7803,56.5026,Jiddat al Harasis 657,Oman,2011,L5,Stony,L Chondrite,154.8,24.5,20.4,0,100,512,720
19.18835,55.3866,Jiddat al Harasis 701,Oman,2011,H6,Stony,H Chondrite,207,18.3,16.2,1.6,100,512,914.2
19.73167,55.72983,Jiddat al Harasis 898,Oman,2010,L5,Stony,L Chondrite,143.2,24,20.4,21,100,512,723
